Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.24,0h0min0s,-519.853515625
1283.390220165253,1000,0.31,0h21min23s,-379.8948669433594
1769.4739520549774,1500,0.45,0h29min29s,-99.85504913330078
1970.760059595108,2000,0.59,0h32min50s,180.17721557617188
2093.869151353836,2500,0.8,0h34min53s,600.2828369140625
2205.536545276642,3000,0.85,0h36min45s,700.2415161132812
2335.062276363373,3500,0.88,0h38min55s,760.2698364257812
2424.773318767548,4000,0.95,0h40min24s,900.279052734375
2512.205290555954,4500,0.96,0h41min52s,920.2443237304688
2591.179450750351,5000,0.94,0h43min11s,880.2811889648438
2668.8531363010406,5500,0.94,0h44min28s,880.2754516601562
2745.492615938186,6000,0.94,0h45min45s,880.2938232421875
2830.608459711075,6500,0.94,0h47min10s,880.3723754882812
2907.221643447876,7000,0.93,0h48min27s,860.4012451171875
2982.5877821445465,7500,0.94,0h49min42s,880.4150390625
3056.551840543747,8000,0.96,0h50min56s,920.455810546875
3130.1021234989166,8500,0.98,0h52min10s,960.4763793945312
3203.8073303699493,9000,0.97,0h53min23s,940.4992065429688
3276.7271716594696,9500,0.98,0h54min36s,960.5405883789062
3349.904299736023,10000,0.99,0h55min49s,980.5185546875
3422.7263860702515,10500,0.99,0h57min2s,980.534423828125
3495.641543149948,11000,0.99,0h58min15s,980.5377807617188
3568.923217535019,11500,0.98,0h59min28s,960.56494140625
3641.337032556534,12000,0.98,1h0min41s,960.5523681640624
3713.958921432495,12500,0.99,1h1min53s,980.56787109375
3787.177011013031,13000,0.95,1h3min7s,900.5400390625
3860.0168573856354,13500,0.98,1h4min20s,960.5389404296876
3933.819081783295,14000,0.95,1h5min33s,900.5413208007812
4031.359826564789,14500,0.93,1h7min11s,860.5109252929688
4108.548358917236,15000,0.92,1h8min28s,840.4453735351562
4180.34420466423,15500,0.97,1h9min40s,940.48583984375
4254.060229301453,16000,0.97,1h10min54s,940.5405883789062
4326.066470146179,16500,0.97,1h12min6s,940.516357421875
4398.136628389359,17000,0.98,1h13min18s,960.5192260742188
4470.10028386116,17500,0.97,1h14min30s,940.5033569335938
4541.1613211631775,18000,0.98,1h15min41s,960.509521484375
4625.26598739624,18500,0.99,1h17min5s,980.5538940429688
4695.810657024384,19000,1.0,1h18min15s,1000.5841064453124
4767.047889232636,19500,0.98,1h19min27s,960.57763671875
4838.443095445633,20000,0.96,1h20min38s,920.5781860351562
