Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.22,0h0min0s,-559.7838745117188
1205.0536403656006,1000,0.56,0h20min5s,120.34322357177734
2020.4297831058504,1500,0.56,0h33min40s,120.62853240966795
2363.623690843582,2000,0.71,0h39min23s,420.92779541015625
2619.733540534973,2500,0.75,0h43min39s,500.9846801757813
2824.7200899124146,3000,0.7,0h47min4s,400.9677429199219
3044.8829069137573,3500,0.75,0h50min44s,501.0358581542969
3157.077111005783,4000,0.76,0h52min37s,521.070068359375
3240.5712118148804,4500,0.82,0h54min0s,641.0866088867188
3329.766540288925,5000,0.77,0h55min29s,541.0767822265625
3396.4187865257263,5500,0.72,0h56min36s,441.05316162109375
3475.153185606003,6000,0.81,0h57min55s,621.04248046875
3574.9643251895905,6500,0.78,0h59min34s,561.0869750976562
3640.710948705673,7000,0.81,1h0min40s,621.1123046875
3751.477501630783,7500,0.86,1h2min31s,721.1057739257812
3818.3678255081177,8000,0.87,1h3min38s,741.092529296875
3888.543825626373,8500,0.86,1h4min48s,721.077392578125
3992.266833305359,9000,0.94,1h6min32s,881.071533203125
4062.870837211609,9500,0.97,1h7min42s,941.0455322265624
4151.777059793472,10000,0.95,1h9min11s,901.032470703125
4249.11728310585,10500,0.96,1h10min49s,921.0120849609376
4323.408689498901,11000,0.98,1h12min3s,961.0415649414062
4402.744749069214,11500,0.95,1h13min22s,901.046875
4480.895868301392,12000,0.93,1h14min40s,861.0352172851562
4589.080508947372,12500,0.96,1h16min29s,921.0557861328124
4664.241030931473,13000,0.95,1h17min44s,901.0184326171876
4736.565564393997,13500,0.98,1h18min56s,961.0011596679688
4810.256100177765,14000,0.97,1h20min10s,941.0397338867188
4886.408202648163,14500,0.98,1h21min26s,961.0776977539062
4964.533207893372,15000,0.99,1h22min44s,981.0783081054688
5042.213727474213,15500,0.98,1h24min2s,961.0868530273438
5119.046637058258,16000,0.97,1h25min19s,941.0453491210938
5196.9088089466095,16500,0.97,1h26min36s,941.0462646484376
5272.202013492584,17000,0.99,1h27min52s,981.0709228515624
5356.510203123093,17500,0.96,1h29min16s,921.0790405273438
5435.11119556427,18000,0.99,1h30min35s,981.0830688476562
5508.144514322281,18500,0.99,1h31min48s,981.0966186523438
5591.789605617523,19000,0.99,1h33min11s,981.084716796875
5676.799888134003,19500,1.0,1h34min36s,1001.0440063476562
5759.812265396118,20000,1.0,1h35min59s,1001.0439453125
