n_steps,time,mean_reward,mean_length
500,0h0min12s,0.0,500.0
1000,0h0min25s,0.0,500.0
1500,0h0min47s,0.0,500.0
2000,0h1min10s,0.0,500.0
2500,0h1min34s,0.0,500.0
3000,0h1min58s,0.0,500.0
3500,0h2min22s,0.03,500.0
4000,0h2min47s,0.03,500.0
4500,0h3min12s,0.02,500.0
5000,0h3min36s,0.02,500.0
5500,0h4min1s,0.02,500.0
6000,0h4min26s,0.02,500.0
6500,0h4min51s,0.02,500.0
7000,0h5min15s,0.01,500.0
7500,0h5min39s,0.01,500.0
8000,0h6min3s,0.01,500.0
8500,0h6min28s,0.01,500.0
9000,0h6min53s,0.01,500.0
9500,0h7min18s,0.01,500.0
10000,0h7min42s,0.01,500.0
10500,0h8min7s,0.01,500.0
11000,0h8min32s,0.01,500.0
11500,0h8min56s,0.01,500.0
12000,0h9min21s,0.01,500.0
12500,0h9min46s,0.01,500.0
13000,0h10min11s,0.01,500.0
13500,0h10min35s,0.01,500.0
14000,0h11min1s,0.01,500.0
14500,0h11min25s,0.01,500.0
15000,0h11min51s,0.01,500.0
15500,0h12min17s,0.01,500.0
16000,0h12min41s,0.01,500.0
16500,0h13min6s,0.01,500.0
17000,0h13min30s,0.01,500.0
17500,0h13min55s,0.01,500.0
18000,0h14min19s,0.01,500.0
18500,0h14min43s,0.01,500.0
19000,0h15min8s,0.01,500.0
19500,0h15min33s,0.01,500.0
20000,0h15min58s,0.01,500.0
20500,0h16min22s,0.0,500.0
21000,0h16min47s,0.0,500.0
21500,0h17min12s,0.0,500.0
22000,0h17min37s,0.0,500.0
22500,0h18min2s,0.0,500.0
23000,0h18min27s,0.0,500.0
23500,0h18min53s,0.0,500.0
24000,0h19min18s,0.0,500.0
24500,0h19min44s,0.0,500.0
25000,0h20min8s,0.0,500.0
25500,0h20min33s,0.0,500.0
26000,0h20min58s,0.0,500.0
26500,0h21min24s,0.0,500.0
27000,0h21min50s,0.0,500.0
27500,0h22min14s,0.0,500.0
28000,0h22min39s,0.0,500.0
28500,0h23min5s,0.0,500.0
29000,0h23min31s,0.0,500.0
29500,0h23min56s,0.0,500.0
30000,0h24min20s,0.0,500.0
30500,0h24min46s,0.0,500.0
31000,0h25min12s,0.0,500.0
31500,0h25min37s,0.0,500.0
32000,0h26min2s,0.0,500.0
32500,0h26min28s,0.0,500.0
33000,0h26min54s,0.0,500.0
33500,0h27min20s,0.0,500.0
34000,0h27min46s,0.0,500.0
34500,0h28min11s,0.0,500.0
35000,0h28min36s,0.0,500.0
35500,0h29min2s,0.0,500.0
36000,0h29min26s,0.0,500.0
36500,0h29min52s,0.0,500.0
37000,0h30min18s,0.0,500.0
37500,0h30min43s,0.0,500.0
38000,0h31min8s,0.0,500.0
38500,0h31min33s,0.0,500.0
39000,0h31min59s,0.0,500.0
39500,0h32min23s,0.0,500.0
40000,0h32min48s,0.0,500.0
40500,0h33min14s,0.0,500.0
41000,0h33min40s,0.0,500.0
41500,0h34min5s,0.0,500.0
42000,0h34min30s,0.0,500.0
42500,0h34min56s,0.0,500.0
43000,0h35min22s,0.0,500.0
43500,0h35min46s,0.0,500.0
44000,0h36min12s,0.0,500.0
44500,0h36min37s,0.0,500.0
45000,0h37min3s,0.0,500.0
45500,0h37min29s,0.0,500.0
46000,0h37min55s,0.0,500.0
46500,0h38min21s,0.0,500.0
47000,0h38min47s,0.0,500.0
47500,0h39min13s,0.0,500.0
48000,0h39min39s,0.0,500.0
48500,0h40min5s,0.0,500.0
49000,0h40min30s,0.0,500.0
49500,0h40min57s,0.0,500.0
50000,0h41min23s,0.0,500.0
50500,0h41min49s,0.0,500.0
51000,0h42min15s,0.0,500.0
51500,0h42min41s,0.0,500.0
52000,0h43min8s,0.0,500.0
