Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.3,0h0min0s,-999.855712890625
765.3396642208099,1000,0.27,0h12min45s,-859.7443237304688
1190.2208523750303,1500,0.16,0h19min50s,-679.630859375
1621.7257537841797,2000,0.27,0h27min1s,-459.5553894042969
1796.196388244629,2500,0.35,0h29min56s,-299.3408508300781
1977.7844142913816,3000,0.46,0h32min57s,-78.98856353759766
2077.1377210617065,3500,0.64,0h34min37s,281.2377014160156
2148.810923099518,4000,0.77,0h35min48s,541.4068603515625
2215.5898942947388,4500,0.85,0h36min55s,701.4887084960938
2283.373606681824,5000,0.8,0h38min3s,601.4780883789062
2347.8524312973022,5500,0.88,0h39min7s,761.5610961914062
2412.584886789322,6000,0.93,0h40min12s,861.5323486328125
2474.8759620189667,6500,0.98,0h41min14s,961.5927734375
2541.091315507889,7000,0.93,0h42min21s,861.5113525390625
2605.268939971924,7500,0.91,0h43min25s,821.5145263671875
2669.0277976989746,8000,0.97,0h44min29s,941.6580810546876
2734.57763171196,8500,0.94,0h45min34s,881.6171875
2801.470767021179,9000,0.92,0h46min41s,841.628173828125
2867.836958885193,9500,0.94,0h47min47s,881.6594848632812
2932.539666891098,10000,0.96,0h48min52s,921.8220825195312
2996.375072002411,10500,0.99,0h49min56s,982.001953125
3062.538978099823,11000,0.95,0h51min2s,902.0157470703124
3128.8155002593994,11500,0.92,0h52min8s,841.92431640625
3193.1023514270782,12000,0.96,0h53min13s,921.9813232421876
3258.789920091629,12500,0.94,0h54min18s,881.9542846679688
3322.777579307556,13000,0.96,0h55min22s,922.0339965820312
3385.0697441101074,13500,0.98,0h56min25s,962.0906372070312
3448.0982279777527,14000,0.96,0h57min28s,922.0592041015624
3511.438716650009,14500,0.96,0h58min31s,922.0489501953124
3575.442499399185,15000,0.94,0h59min35s,882.0267333984375
3639.423376083374,15500,0.96,1h0min39s,922.0474243164062
3703.4391610622406,16000,0.96,1h1min43s,922.0267333984376
3766.225041389465,16500,0.98,1h2min46s,962.0797119140624
3829.790349245072,17000,0.95,1h3min49s,902.0432739257812
3892.652645349503,17500,0.96,1h4min52s,922.0482788085938
3957.356642007828,18000,0.95,1h5min57s,902.0266723632812
