Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.18,0h0min0s,-999.83251953125
755.975604057312,1000,0.27,0h12min35s,-859.7693481445312
1267.5563962459564,1500,0.23,0h21min7s,-539.3585205078125
1611.2910413742063,2000,0.35,0h26min51s,-299.2210998535156
1732.1455221176147,2500,0.52,0h28min52s,41.121070861816406
1849.82741189003,3000,0.68,0h30min49s,361.299560546875
1918.3039174079893,3500,0.79,0h31min58s,581.418701171875
2009.672655582428,4000,0.84,0h33min29s,681.473876953125
2094.8222029209137,4500,0.84,0h34min54s,681.4771728515625
2161.2049765586853,5000,0.85,0h36min1s,701.4451293945312
2236.556226015091,5500,0.9,0h37min16s,801.45166015625
2301.117822408676,6000,0.9,0h38min21s,801.4568481445312
2364.843173980713,6500,0.93,0h39min24s,861.5350952148438
2429.132348060608,7000,0.9,0h40min29s,801.4933471679688
2491.5234570503235,7500,0.95,0h41min31s,901.5068359375
2558.3978497982025,8000,0.95,0h42min38s,901.5443115234376
2620.9017703533173,8500,0.98,0h43min40s,961.5809936523438
2685.204885244369,9000,0.95,0h44min45s,901.5582885742188
2747.811930656433,9500,0.95,0h45min47s,901.553955078125
2813.0357830524445,10000,0.95,0h46min53s,901.5886840820312
2875.243412256241,10500,0.96,0h47min55s,921.5911254882812
2938.0918292999268,11000,0.98,0h48min58s,961.6062622070312
3000.063868045807,11500,1.0,0h50min0s,1001.6243286132812
3062.2615642547607,12000,0.99,0h51min2s,981.6292114257812
3123.9219262599945,12500,0.96,0h52min3s,921.5720825195312
3185.2922446727757,13000,0.99,0h53min5s,981.6144409179688
3246.748367547989,13500,0.98,0h54min6s,961.6102294921876
3307.641946554184,14000,0.99,0h55min7s,981.6207275390624
3368.196521759033,14500,1.0,0h56min8s,1001.6306762695312
3428.593454122544,15000,1.0,0h57min8s,1001.6279296875
3489.581438302994,15500,1.0,0h58min9s,1001.6253662109376
3549.885217666626,16000,1.0,0h59min9s,1001.6172485351562
3611.714072704315,16500,0.97,1h0min11s,941.5570678710938
3674.560514450073,17000,0.94,1h1min14s,881.4984130859375
3734.7862043380737,17500,0.95,1h2min14s,901.5036010742188
3794.699861288071,18000,0.97,1h3min14s,941.5350952148438
