Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.25,0h0min0s,-899.837158203125
757.1946477890015,1000,0.14,0h12min37s,-719.651123046875
1347.925040960312,1500,0.19,0h22min27s,-619.657958984375
1695.6492564678192,2000,0.33,0h28min15s,-339.3747253417969
1878.513066291809,2500,0.49,0h31min18s,-18.968095779418945
2044.5346252918243,3000,0.59,0h34min4s,181.2525177001953
2123.6157698631287,3500,0.66,0h35min23s,321.40545654296875
2190.281258583069,4000,0.78,0h36min30s,561.4578857421875
2268.0968778133392,4500,0.8,0h37min48s,601.4951782226562
2329.839492082596,5000,0.87,0h38min49s,741.5848999023438
2390.0165519714355,5500,0.89,0h39min50s,781.53955078125
2451.7756123542786,6000,0.91,0h40min51s,821.5384521484375
2517.0670108795166,6500,0.82,0h41min57s,641.4627075195312
2581.782364845276,7000,0.85,0h43min1s,701.4585571289062
2643.1433963775635,7500,0.91,0h44min3s,821.46044921875
2706.3757317066197,8000,0.92,0h45min6s,841.5269775390625
2767.567904472351,8500,0.94,0h46min7s,881.5197143554688
2829.952084302902,9000,0.94,0h47min9s,881.4952392578125
2892.5146312713623,9500,0.93,0h48min12s,861.4906005859375
2958.370301246643,10000,0.9,0h49min18s,801.4195556640625
3022.9647419452667,10500,0.91,0h50min22s,821.4374389648438
3086.42768740654,11000,0.95,0h51min26s,901.4957885742188
3148.0904276371,11500,0.96,0h52min28s,921.5188598632812
3208.750869750977,12000,0.97,0h53min28s,941.5438232421876
3268.7435867786407,12500,0.98,0h54min28s,961.5504150390624
3328.46280169487,13000,0.98,0h55min28s,961.5559692382812
3387.237134695053,13500,0.98,0h56min27s,961.5348510742188
3447.560507297516,14000,0.99,0h57min27s,981.539306640625
3507.8523778915405,14500,0.95,0h58min27s,901.4949340820312
3566.077932834625,15000,0.96,0h59min26s,921.5098876953124
3625.20728969574,15500,0.99,1h0min25s,981.5693359375
3684.2235803604126,16000,1.0,1h1min24s,1001.5736694335938
3744.008953809738,16500,0.98,1h2min24s,961.5866088867188
3804.3432471752167,17000,0.97,1h3min24s,941.5648803710938
3863.389936685562,17500,1.0,1h4min23s,1001.5629272460938
3922.335990667343,18000,0.99,1h5min22s,981.5450439453124
